"","1-2","2-4","4-8","8-16","16-32","32-64","64-128","128-256","256-512","512-1024"
"8043",9780.61731840837,10462.1734765861,8284.80955708889,9644.52119215535,9438.36935772595,12971.6153298071,9413.82401965714,10688.7176040713,11402.1066374337,8520.53408470482
"8044",9781.77085944072,10458.1734765861,8278.80955708889,9643.52119215535,9464.26437711021,12968.6153298071,9411.82401965714,10685.7176040713,11400.1066374337,8519.53408470482
"8045",9782.7115787872,10464.0589439041,8279.97220632865,9637.52119215535,9475.26437711021,12959.6153298071,9404.82401965714,10682.7176040713,11398.1066374337,8516.53408470482
"8046",9784.31552350037,10459.0589439041,8279.31283361044,9633.52119215535,9467.26437711021,12953.6153298071,9400.82401965714,10678.7176040713,11395.1066374337,8513.53408470482
"8047",9784.08552350037,10461.4025011976,8282.31283361044,9641.05156377792,9463.26437711021,13003.6153298071,9392.82401965714,10675.7176040713,11394.1066374337,8513.53408470482
"8048",9783.76710451654,10460.0407318307,8275.31283361044,9648.05156377792,9476.26437711021,12994.6153298071,9381.82401965714,10674.7176040713,11387.1066374337,8509.53408470482
"8049",9783.64504541582,10460.9900608146,8278.27949349188,9641.05156377792,9486.76437711021,12989.6153298071,9376.82401965714,10803.171462778,11386.1066374337,8509.53408470482
"8050",9782.23504541582,10457.3574522435,8282.12500588438,9636.05156377792,9505.25168719621,12978.6153298071,9370.82401965714,10799.171462778,11384.1066374337,8508.53408470482
"8051",9781.3469020944,10457.1057310324,8285.34763393069,9642.55156377792,9496.25168719621,12967.6153298071,9361.82401965714,10793.171462778,11380.1066374337,8505.53408470482
"8052",9782.12596089308,10455.1392536772,8284.27335847669,9639.55156377792,9493.25168719621,12963.6153298071,9358.82401965714,10786.171462778,11377.1066374337,8503.53408470482
"8053",9781.57107169669,10456.164814198,8288.8420145314,9638.45125765677,9484.25168719621,12952.6153298071,9347.82401965714,10779.171462778,11375.1066374337,8500.53408470482
"8054",9780.40652373429,10457.4639851872,8280.8420145314,9634.45125765677,9478.25168719621,12939.6153298071,9339.82401965714,10773.171462778,11371.1066374337,8497.53408470482
"8055",9778.92652373429,10464.0727723732,8278.23737618205,9651.24948990377,9473.25168719621,12994.3217643415,9336.82401965714,10771.171462778,11371.1066374337,8497.53408470482
"8056",9778.92562771329,10472.6104304185,8275.56575558382,9645.24948990377,9480.04346186792,13030.3217643415,9328.82401965714,10764.171462778,11367.1066374337,8494.53408470482
"8057",9779.61554836166,10473.4104304185,8273.17656602565,9639.24948990377,9475.04346186792,13021.3217643415,9323.82401965714,10759.171462778,11363.1066374337,8492.53408470482
"8058",9777.27465383944,10458.0410126514,8264.3033596442,9645.25989022632,9499.80420654292,13058.3217643415,9313.82401965714,10754.171462778,11363.1066374337,8490.53408470482
"8059",9777.49825647432,10459.5110126514,8272.37008653259,9648.36185436247,9525.80420654292,13099.2407183707,9308.82401965714,10753.171462778,11362.1066374337,8490.53408470482
"8060",9779.25639621946,10458.5545870529,8269.34379269059,9640.36185436247,9541.92338917277,13130.9249944606,9303.82401965714,10745.171462778,11359.1066374337,8489.53408470482
"8061",9781.55011512185,10462.6744291104,8270.12919132759,9634.36185436247,9545.42338917277,13117.9249944606,9295.82401965714,10739.171462778,11357.1066374337,8487.53408470482
"8062",9780.74624387563,10462.8086288875,8278.87503440005,9626.36185436247,9535.42338917277,13139.3973499195,9283.82401965714,10737.171462778,11766.4646506595,8483.53408470482
"8063",9779.46624387563,10456.8204040563,8291.84937877826,9632.16185436247,9525.42338917277,13127.3973499195,9269.82401965714,10732.171462778,11762.4646506595,8482.53408470482
"8064",9778.97829928573,10463.5614617863,8279.84937877826,9624.16185436247,9539.66146659601,13148.8711967822,9261.82401965714,10726.171462778,11754.4646506595,8479.53408470482
"8065",9774.9346713524,10460.4382450774,8273.49374537148,9625.80271885292,9529.66146659601,13139.8711967822,9252.82401965714,10719.171462778,11750.4646506595,8477.53408470482
"8066",9776.84355521952,10460.9864983043,8277.5878995918,9614.80271885292,9536.50842919344,13127.8711967822,9244.82401965714,10714.171462778,11749.4646506595,8476.53408470482
"8067",9779.6323836681,10468.7538308023,8279.41246399113,9609.80271885292,9521.50842919344,13117.8711967822,9236.82401965714,10711.171462778,11743.4646506595,8475.53408470482
"8068",9779.05422866239,10463.8530678434,8293.64470126499,9603.80271885292,9558.00842919344,13110.8711967822,9226.82401965714,10706.171462778,11741.4646506595,8474.53408470482
"8069",9778.83854077476,10459.8030678434,8294.36940853139,9598.80271885292,9553.00842919344,13105.8711967822,9219.82401965714,10704.171462778,11738.4646506595,8472.53408470482
"8070",9777.15209371179,10464.2319471084,8285.36940853139,9594.80271885292,9546.00842919344,13132.5330790719,9405.38213390167,10697.171462778,11733.4646506595,8470.53408470482
"8071",9777.15209371179,10465.1995695974,8283.16940853139,9591.80271885292,9540.00842919344,13127.5330790719,9402.38213390167,10694.171462778,11729.4646506595,8470.53408470482
"8072",9773.15209371179,10469.7893376454,8280.10874344085,9587.80271885292,9555.83564968744,13116.5330790719,9391.38213390167,10691.171462778,11723.4646506595,8467.53408470482
"8073",9774.89613903782,10462.2889580697,8282.25567162472,9581.80271885292,9545.83564968744,13106.5330790719,9385.38213390167,10686.171462778,11721.4646506595,8466.53408470482
"8074",9775.96093216626,10466.0074846309,8278.25567162472,9612.55620149749,9554.56878477944,13088.5330790719,9373.38213390167,10679.171462778,11717.4646506595,8466.53408470482
"8075",9776.60498305911,10470.3799097536,8275.25567162472,9604.55620149749,9562.19221875929,13110.5330790719,9368.38213390167,10675.171462778,11716.4646506595,8464.53408470482
"8076",9776.61616134583,10468.1975614226,8272.35567162472,9600.55620149749,9558.19221875929,13102.5330790719,9360.38213390167,10669.171462778,11712.4646506595,8464.53408470482
"8077",9776.05890165535,10466.6345404379,8265.35567162472,9606.75620149749,9575.46306112671,13152.5330790719,9437.56156335869,10661.171462778,11707.4646506595,8462.53408470482
"8078",9776.79053693603,10465.1638134483,8258.35567162472,9593.75620149749,9581.57717173619,13142.5330790719,9433.56156335869,10655.171462778,11704.4646506595,8459.53408470482
"8079",9777.18031617376,10458.8908779961,8253.58500012545,9598.07353620549,9589.44127478519,13197.1790485427,9423.56156335869,10652.171462778,11701.4646506595,8458.53408470482
"8080",9774.50031617376,10469.5214788783,8250.78500012545,9612.38959214719,9578.44127478519,13187.1790485427,9564.56156335869,10647.171462778,11694.4646506595,8455.53408470482
"8081",9775.12834980674,10477.2128856796,8251.68297638585,9608.38959214719,9568.44127478519,13215.1790485427,9558.56156335869,10641.171462778,11692.4646506595,8451.53408470482
"8082",9775.86038687474,10470.8328856796,8255.06890009717,9610.25495173934,9557.44127478519,13208.1790485427,9555.56156335869,10635.171462778,11692.4646506595,8449.53408470482
"8083",9778.45577813486,10463.2203765106,8249.06890009717,9630.72421602783,9549.44127478519,13202.1790485427,9638.60530502408,10632.171462778,11689.4646506595,8446.53408470482
"8084",9778.95675630392,10453.6794392299,8251.35637120743,9646.66269915699,9538.44127478519,13187.1790485427,9629.60530502408,10627.171462778,11687.4646506595,8443.53408470482
"8085",9779.60555922786,10454.3771714848,8243.35637120743,9657.42647265142,9532.44127478519,13180.1790485427,9622.60530502408,10620.171462778,11686.4646506595,8442.53408470482
"8086",9778.60555922786,10446.9036925672,8234.35637120743,9646.42647265142,9540.85865876588,13209.2337405173,9744.58968961485,10620.171462778,11684.4646506595,8442.53408470482
"8087",9776.60555922786,10452.8341638743,8235.19798904271,9641.42647265142,9536.85865876588,13205.2337405173,9742.58968961485,10619.171462778,11683.4646506595,8441.53408470482
"8088",9777.07812968494,10452.3231643116,8229.73987875914,9652.58978342711,9539.47312838234,13192.2337405173,9737.58968961485,10613.171462778,11682.4646506595,8439.53408470482
"8089",9778.95370098178,10449.4390101039,8223.88960016987,9662.06386762472,9545.47312838234,13182.2337405173,9727.58968961485,10607.171462778,11681.4646506595,8438.53408470482
"8090",9778.17646850221,10441.2136919661,8223.88960016987,9675.56386762472,9566.27542301132,13173.2337405173,9721.58968961485,10603.171462778,11675.4646506595,8436.53408470482
"8091",9779.63563008109,10441.8491264689,8227.50984212776,9680.06386762472,9554.27542301132,13168.2337405173,9716.58968961485,10595.171462778,11673.4646506595,8436.53408470482
"8092",9775.50412659109,10441.1491264689,8221.50984212776,9671.06386762472,9575.27542301132,13164.2337405173,9710.58968961485,10591.171462778,11673.4646506595,8435.53408470482
"8093",9775.50412659109,10449.0853678137,8226.9922284554,9669.06386762472,9570.27542301132,13156.2337405173,9706.58968961485,10587.171462778,11671.4646506595,8434.53408470482
"8094",9774.83412659109,10461.0042238926,8225.41396828826,9666.06386762472,9564.27542301132,13150.2337405173,9698.58968961485,10583.171462778,11665.4646506595,8431.53408470482
"8095",9774.80412659109,10458.3828783779,8225.69370920226,9683.28093913525,9559.27542301132,13140.2337405173,9784.11319365551,10579.171462778,11662.4646506595,8427.53408470482
"8096",9773.80412659109,10465.454240748,8217.69370920226,9689.48093913525,9551.27542301132,13131.2337405173,9778.11319365551,10577.171462778,11661.4646506595,8425.53408470482
"8097",9770.48357115541,10478.0051500689,8207.69370920226,9682.48093913525,9562.27542301132,13120.2337405173,9769.11319365551,10573.171462778,11655.4646506595,8423.53408470482
"8098",9766.48357115541,10484.1010428482,8214.65126066006,9674.48093913525,9553.27542301132,13113.2337405173,9761.11319365551,10568.171462778,11651.4646506595,8419.53408470482
"8099",9765.20357115541,10486.7810428482,8215.85126066006,9706.85334688726,9545.27542301132,13106.2337405173,9758.11319365551,10568.171462778,11650.4646506595,8416.53408470482
"8100",9765.77701854041,10484.9711531967,8223.56707013255,9703.85334688726,9537.27542301132,13094.2337405173,9749.11319365551,10563.171462778,11646.4646506595,8414.53408470482
"8101",9764.44701854041,10500.4481460269,8231.96350363792,9697.85334688726,9550.0821717938,13089.2337405173,9742.11319365551,10551.171462778,11639.4646506595,8409.53408470482
"8102",9763.25063169268,10500.1481460269,8230.06350363792,9695.85334688726,9561.34448928548,13142.8664416617,9738.11319365551,10550.171462778,11635.4646506595,8409.53408470482
"8103",9764.51639326886,10504.2368223917,8223.06350363792,9695.85334688726,9553.34448928548,13129.8664416617,9727.11319365551,10543.171462778,11633.4646506595,8406.53408470482
"8104",9764.51639326886,10507.53957513,8225.55907169061,9691.85334688726,9542.34448928548,13217.9381827983,9719.11319365551,10537.171462778,11631.4646506595,8405.53408470482
"8105",9765.25875012738,10507.3536554823,8223.55907169061,9700.72250114437,9534.34448928548,13209.9381827983,9707.11319365551,10529.171462778,11626.4646506595,8402.53408470482
"8106",9766.13875012738,10502.3536554823,8218.55907169061,9698.72250114437,9530.34448928548,13206.9381827983,9705.11319365551,10527.171462778,11624.4646506595,8397.53408470482
"8107",9766.13875012738,10503.2247762908,8209.55907169061,9704.22250114437,9567.84448928548,13197.9381827983,9701.11319365551,10521.171462778,11622.4646506595,8395.53408470482
"8108",9763.43579388838,10501.0863998854,8215.42836456981,9699.22250114437,9583.84448928548,13249.8249255835,9694.11319365551,10512.171462778,11616.4646506595,8394.53408470482
"8109",9763.07598892155,10501.2082209994,8225.8283645698,9698.93786604837,9589.83616504681,13239.8249255835,9686.11319365551,10502.171462778,11612.4646506595,8390.53408470482
"8110",9763.07598892155,10505.1785331934,8225.42836456981,9694.93786604837,9584.83616504681,13231.8249255835,9675.11319365551,10496.171462778,11605.4646506595,8389.53408470482
"8111",9761.51598892155,10511.3551643452,8227.62836456981,9702.67057937875,9577.83616504681,13217.8249255835,9668.11319365551,10490.171462778,11601.4646506595,8387.53408470482
"8112",9760.82859577904,10507.0753001856,8228.24693915251,9707.09762936774,9562.83616504681,13198.8249255835,9658.11319365551,10480.171462778,11597.4646506595,8383.53408470482
"8113",9759.51859577904,10501.0753001856,8222.24693915251,9701.09762936774,9555.83616504681,13191.8249255835,9655.11319365551,10477.171462778,11596.4646506595,8381.53408470482
"8114",9762.31576692276,10494.2079203559,8223.62964002271,9690.09762936774,9549.83616504681,13183.8249255835,9651.11319365551,10474.171462778,11592.4646506595,8377.53408470482
"8115",9763.05517290657,10492.9540337453,8217.62964002271,9684.09762936774,9540.83616504681,13175.8249255835,9646.11319365551,10680.2297159534,11591.4646506595,8374.53408470482
"8116",9762.75109024937,10489.6323445517,8215.84396859871,9686.59762936774,9532.83616504681,13165.8249255835,9711.14373144941,10677.2297159534,11586.4646506595,8373.53408470482
"8117",9762.12736980371,10488.4564344925,8206.84396859871,9674.59762936774,9524.83616504681,13198.7811578632,9700.14373144941,10817.7701333076,11582.4646506595,8371.53408470482
"8118",9764.79523033082,10493.6064708662,8214.34396859871,9658.59762936774,9514.83616504681,13185.7811578632,9694.14373144941,10807.7701333076,11580.4646506595,8365.53408470482
"8119",9764.79523033082,10501.5927404655,8219.1439685987,9657.59762936774,9510.83616504681,13178.7811578632,9690.14373144941,10806.7701333076,11579.4646506595,8365.53408470482
"8120",9763.79523033082,10502.8927404655,8216.1439685987,9653.59762936774,9537.6059519461,13171.7811578632,9683.14373144941,10805.7701333076,11578.4646506595,8363.53408470482
"8121",9764.11523033082,10503.6216640161,8220.1091305987,9669.39762936774,9550.02296026457,13167.7811578632,9779.14373144941,10801.7701333076,11575.4646506595,8362.53408470482
"8122",9764.35523033082,10502.0682457302,8215.1091305987,9659.39762936774,9567.40996119788,13156.7811578632,9769.14373144941,10795.7701333076,11570.4646506595,8359.53408470482
"8123",9764.59515074506,10497.0682457302,8217.34688509066,9663.80750570138,9561.40996119788,13148.7811578632,9763.14373144941,10793.7701333076,11566.4646506595,8359.53408470482
"8124",9764.85773409642,10493.5325274941,8224.30932232338,9654.80750570138,9553.40996119788,13141.7811578632,9759.14373144941,10790.7701333076,11561.4646506595,8358.53408470482
"8125",9762.85773409642,10501.8061695874,8226.60932232338,9677.60750570138,9549.40996119788,13140.7811578632,9757.14373144941,10787.7701333076,11559.4646506595,8358.53408470482
"8126",9761.85773409642,10498.805654562,8217.60932232338,9670.60750570138,9571.25194503757,13131.7811578632,9754.14373144941,10783.7701333076,11558.4646506595,8357.53408470482
"8127",9764.45700604159,10495.3878847452,8212.60932232338,9675.40750570138,9563.25194503757,13123.7811578632,9746.14373144941,10778.7701333076,11554.4646506595,8355.53408470482
"8128",9763.50879842698,10486.3465577885,8226.15216022516,9669.40750570138,9553.25194503757,13161.0553790594,9741.14373144941,10774.7701333076,11550.4646506595,8353.53408470482
"8129",9763.67410765769,10484.5265577885,8229.00943362995,9665.40750570138,9548.25194503757,13188.1785789169,9737.14373144941,10770.7701333076,11548.4646506595,8352.53408470482
"8130",9762.1241076577,10479.9465577885,8226.00943362995,9682.26352441504,9543.25194503757,13183.1785789169,9733.14373144941,10764.7701333076,11544.4646506595,8350.53408470482
"8131",9759.60583535645,10483.9268202464,8223.00943362995,9680.26352441504,9553.39189088257,13179.1785789169,9732.14373144941,10763.7701333076,11542.4646506595,8350.53408470482
"8132",9759.66510190418,10486.8201222362,8219.65840537195,9687.17903624585,9571.48909857957,13170.1785789169,9725.14373144941,10757.7701333076,11538.4646506595,8346.53408470482
"8133",9758.8917826656,10478.1147722786,8216.65840537195,9690.64757546296,9563.48909857957,13197.5346439579,9719.14373144941,10756.7701333076,11535.4646506595,8345.53408470482
"8134",9759.3510488686,10476.0611784879,8217.88485331728,9698.5991769277,9555.48909857957,13242.7319458739,9718.14373144941,10755.7701333076,11534.4646506595,8344.53408470482
"8135",9761.11249087237,10473.0011784879,8209.88485331728,9702.47181178445,9565.50540323427,13237.7319458739,9803.99210253178,10750.7701333076,11531.4646506595,8341.53408470482
"8136",9762.03249087237,10477.9694471905,8207.88485331728,9698.47181178445,9561.50540323427,13236.7319458739,9798.99210253178,10747.7701333076,11530.4646506595,8340.53408470482
"8137",9762.35451639457,10482.0222763389,8211.68485331728,9701.19420716487,9552.50540323427,13228.7319458739,9790.99210253178,10744.7701333076,11529.4646506595,8338.53408470482
"8138",9764.14067929993,10474.2021018906,8213.50931533258,9695.19420716487,9543.50540323427,13266.7319458739,9781.99210253178,10741.7701333076,11525.4646506595,9113.33015093528
"8139",9764.01681781255,10468.0621018906,8207.50931533258,9691.19420716487,9536.50540323427,13255.7319458739,9774.99210253178,10737.7701333076,11520.4646506595,9109.33015093528
"8140",9767.34404321543,10476.045405986,8199.50931533258,9685.19420716487,9548.24783881743,13285.664640583,9765.99210253178,10736.7701333076,11514.4646506595,9106.33015093528
"8141",9764.56847168403,10474.405405986,8206.63748844742,9680.19420716487,9541.24783881743,13282.664640583,9761.99210253178,10732.7701333076,11514.4646506595,9104.33015093528
"8142",9763.13522495158,10480.7100298938,8215.13952932324,9675.19420716487,9536.24783881743,13275.664640583,9759.99210253178,10732.7701333076,11511.4646506595,9102.33015093528
"8143",9765.31800222155,10483.0500298938,8218.93952932324,9686.34757704531,9533.24783881743,13272.664640583,9751.99210253178,10725.7701333076,11508.4646506595,9098.33015093528
"8144",9765.31800222155,10486.603438059,8216.93952932324,9681.34757704531,9529.24783881743,13263.664640583,9809.99210253178,10724.7701333076,11507.4646506595,9095.33015093528
"8145",9766.31282037677,10492.8756673077,8213.93952932324,9689.51195466263,9523.24783881743,13261.664640583,9806.99210253178,10717.7701333076,11504.4646506595,9095.33015093528
"8146",9765.17742679106,10488.2433162278,8214.10375791887,9697.51195466263,9516.24783881743,13253.664640583,9798.99210253178,10708.7701333076,11502.4646506595,9094.33015093528
"8147",9763.13742679105,10482.9517843514,8216.88335170725,9688.51195466263,9508.24783881743,13251.664640583,9873.99210253178,10704.7701333076,11502.4646506595,9093.33015093528
"8148",9762.61742679105,10488.5972682519,8211.88335170725,9683.51195466263,9498.24783881743,13237.664640583,9869.99210253178,10699.7701333076,11501.4646506595,9089.33015093528
"8149",9763.39652265787,10489.9764363089,8214.42310907346,9681.51195466263,9494.24783881743,13232.664640583,9864.99210253178,10697.7701333076,11499.4646506595,9087.33015093528
"8150",9764.93652265787,10489.3964363089,8216.62310907346,9687.49039069897,9490.24783881743,13272.8459435496,9856.99210253178,10691.7701333076,11497.4646506595,9086.33015093528
"8151",9766.09989747687,10492.864065075,8218.71066080846,9679.49039069897,9484.24783881743,13262.8459435496,9849.99210253178,10682.7701333076,11494.4646506595,9085.33015093528
"8152",9768.98825599713,10495.1729388409,8217.31066080846,9701.84779157814,9473.24783881743,13251.8459435496,9845.99210253178,10681.7701333076,11491.4646506595,9084.33015093528
"8153",9768.98825599713,10495.1729388409,8217.31066080846,9701.84779157814,9473.24783881743,13251.8459435496,9845.99210253178,10681.7701333076,11491.4646506595,9084.33015093528
"8154",9767.37825599713,10496.4736681853,8221.66152517395,9700.84779157814,9471.24783881743,13244.8459435496,9842.99210253178,10680.7701333076,11490.4646506595,9082.33015093528
"8155",9768.28202452936,10498.587099473,8224.67439216927,9707.09851262598,9464.24783881743,13228.8459435496,9835.99210253178,10670.7701333076,11485.4646506595,9080.33015093528
"8156",9771.82624935899,10494.1110193496,8212.67439216927,9719.75819860651,9453.24783881743,13215.8459435496,9828.99210253178,10667.7701333076,11481.4646506595,9077.33015093528
"8157",9774.07249374058,10482.5110193496,8216.3557821637,9711.75819860651,9443.24783881743,13244.8459435496,9823.99210253178,10664.7701333076,11481.4646506595,9076.33015093528
"8158",9773.32971292858,10482.1365075116,8219.92038705436,9715.85716794407,9435.24783881743,13269.7385989682,9817.99210253178,10658.7701333076,11475.4646506595,9074.33015093528
"8159",9772.80971292858,10481.6332322522,8213.92038705436,9717.96525725771,9426.24783881743,13256.7385989682,9803.99210253178,10655.7701333076,11468.4646506595,9071.33015093528
"8160",9771.77858841958,10475.4763319144,8212.82038705436,9720.96525725771,9414.24783881743,13283.7371865996,9793.99210253178,10654.7701333076,11466.4646506595,9069.33015093528
"8161",9772.34438472078,10475.7868329305,8215.42038705436,9717.96525725771,9408.24783881743,13278.7371865996,9787.99210253178,10652.7701333076,11463.4646506595,9069.33015093528
"8162",9773.4494323675,10465.7868329305,8232.41913664306,9726.46525725771,9404.24783881743,13271.7371865996,9782.99210253178,10648.7701333076,11461.4646506595,9067.33015093528
"8163",9772.64658788789,10464.8894749286,8251.46137049135,9724.26525725771,9403.53195477601,13288.7371865996,9769.99210253178,10635.7701333076,11457.4646506595,9064.33015093528
"8164",9771.91359797142,10463.0072735808,8240.46137049135,9722.48425610571,9413.53195477601,13276.7371865996,9764.99210253178,10633.7701333076,11454.4646506595,9063.33015093528
"8165",9773.95077003259,10460.9797779998,8239.60750356224,9712.48425610571,9424.53195477601,13264.7371865996,9754.99210253178,10628.7701333076,11453.4646506595,9061.33015093528
"8166",9773.95077003259,10469.190448301,8234.60750356224,9706.48425610571,9419.53195477601,13257.7371865996,9750.99210253178,10623.7701333076,11453.4646506595,9060.33015093528
"8167",9776.4069283613,10465.5818811003,8227.60750356224,9716.41737043448,9432.53195477601,13287.7371865996,9814.99210253178,10616.7701333076,11446.4646506595,9056.33015093528
"8168",9775.27289606945,10466.7641553426,8218.60750356224,9710.41737043448,9445.70544441701,13278.7371865996,9882.29884863398,10614.7701333076,11445.4646506595,9055.33015093528
"8169",9775.96410371946,10463.7596574996,8214.50750356224,9717.91737043448,9436.70544441701,13273.7371865996,9874.29884863398,10603.7701333076,11440.4646506595,9050.33015093528
"8170",9774.96410371946,10459.2187211726,8217.29570036942,9719.94666976465,9428.70544441701,13263.7371865996,9866.29884863398,10597.7701333076,11436.4646506595,9048.33015093528
"8171",9776.55926140218,10457.3154499027,8214.99993614853,9724.94666976465,9421.70544441701,13251.7371865996,9852.29884863398,10594.7701333076,11430.4646506595,9046.33015093528
"8172",9774.78813820525,10453.2954499027,8207.99993614853,9730.44666976465,9438.64123842855,13243.7371865996,9846.29884863398,10589.7701333076,11427.4646506595,9045.33015093528
"8173",9775.05962172415,10446.9453857397,8203.79993614853,9721.44666976465,9431.64123842855,13227.7371865996,9839.29884863398,10583.7701333076,11426.4646506595,9042.33015093528
"8174",9772.83962172415,10446.6407270425,8206.55874994441,9713.44666976465,9423.64123842855,13217.7371865996,9829.29884863398,10575.7701333076,11417.4646506595,9040.33015093528
"8175",9774.95003246163,10447.4845547383,8209.35874994441,9706.44666976465,9413.64123842855,13203.7371865996,9821.29884863398,10569.7701333076,11414.4646506595,9038.33015093528
"8176",9778.28867631056,10448.5448167212,8214.45340987041,9711.64666976465,9403.64123842855,13192.7371865996,9813.29884863398,10561.7701333076,11413.4646506595,9038.33015093528
"8177",9781.71503369105,10442.6244950685,8211.25340987041,9702.64666976465,9390.64123842855,13244.0571607067,9799.29884863398,10555.7701333076,11410.4646506595,9036.33015093528
"8178",9780.71503369105,10443.3930607448,8211.27559907141,9701.64666976465,9389.64123842855,13273.0355771749,9794.29884863398,10551.7701333076,11409.4646506595,9034.33015093528
"8179",9781.52708647757,10443.0701384168,8215.91416659193,9693.64666976465,9379.64123842855,13266.0355771749,9790.29884863398,10546.7701333076,11408.4646506595,9033.33015093528
"8180",9777.7913960099,10440.4418525782,8213.91416659193,9679.64666976465,9427.57361966821,13258.0355771749,9859.35148922898,10542.7701333076,11405.4646506595,9033.33015093528
"8181",9781.81724267273,10448.8909749461,8206.91416659193,9683.72565703106,9416.57361966821,13249.0355771749,9852.35148922898,10537.7701333076,11401.4646506595,9032.33015093528
"8182",9782.04724267273,10459.4063033811,8191.47425609674,9685.22565703106,9407.57361966821,13236.0355771749,9839.35148922898,10531.7701333076,11397.4646506595,9031.33015093528
"8183",9781.79068548349,10461.5631518612,8194.22618561688,9677.22565703106,9399.57361966821,13222.0355771749,9826.35148922898,10524.7701333076,11390.4646506595,9030.33015093528
"8184",9780.79068548349,10454.5631518612,8204.9484982093,9674.22565703106,9392.57361966821,13217.0355771749,9823.35148922898,10521.7701333076,11389.4646506595,9029.33015093528
"8185",9781.5248032871,10456.7345943603,8207.62348124471,9671.22565703106,9383.57361966821,13209.0355771749,9812.35148922898,10515.7701333076,11384.4646506595,9028.33015093528
"8186",9779.6848032871,10453.4060886233,8213.52524475929,9680.22565703106,9376.57361966821,13246.3280055479,9802.35148922898,10512.7701333076,11384.4646506595,9028.33015093528
"8187",9780.86491425976,10455.3711498045,8211.94184027229,9684.22565703106,9367.57361966821,13236.3280055479,9797.35148922898,10504.7701333076,11383.4646506595,9028.33015093528
"8188",9779.55491425976,10454.3091601882,8204.05311075697,9687.03795884969,9358.57361966821,13225.3280055479,9901.00899678751,10499.7701333076,11379.4646506595,9022.33015093528
"8189",9779.09424645833,10455.8145475205,8197.91671906749,9681.03795884969,9363.45401661911,13206.3280055479,9987.64382268804,10495.7701333076,11376.4646506595,9021.33015093528
"8190",9780.38585137145,10456.4727682014,8195.04564439563,9676.03795884969,9369.45401661911,13196.3280055479,9979.64382268804,10489.7701333076,11371.4646506595,9018.33015093528
"8191",9782.19015745695,10452.8290597855,8189.04564439563,9670.03795884969,9368.45401661911,13189.3280055479,10065.5595026986,10487.7701333076,11368.4646506595,9015.33015093528
"8192",9783.87071441852,10451.0764102524,8183.04564439563,9665.03795884969,9357.45401661911,13181.3280055479,10061.5595026986,10482.7701333076,11364.4646506595,9011.33015093528
"8193",9782.32693465475,10449.3568829669,8190.34564439563,9674.03795884969,9349.45401661911,13174.3280055479,10051.5595026986,10476.7701333076,11361.4646506595,9009.33015093528
"8194",9783.29957050723,10439.2805774637,8194.04564439563,9670.03795884969,9360.45401661911,13162.3280055479,10046.5595026986,10471.7701333076,11361.4646506595,9006.33015093528
"8195",9784.85109715395,10444.0982298448,8191.38899730786,9666.03795884969,9350.45401661911,13152.3280055479,10037.5595026986,10462.7701333076,11354.4646506595,9005.33015093528
"8196",9784.85109715395,10439.9294947264,8196.78899730786,9672.50743505579,9346.45401661911,13144.3280055479,10029.5595026986,10458.7701333076,11352.4646506595,9004.33015093528
"8197",9785.86794157782,10437.8149032519,8199.58899730786,9666.50743505579,9341.45401661911,13137.3280055479,10022.5595026986,10453.7701333076,11347.4646506595,8998.33015093528
"8198",9785.806189836,10431.7462081312,8198.300318469,9661.50743505579,9335.45401661911,13126.3280055479,10017.5595026986,10449.7701333076,11337.4646506595,8993.33015093528
"8199",9787.3833100273,10425.4259554186,8185.300318469,9674.65402591279,9348.45401661911,13113.3280055479,10007.5595026986,10445.7701333076,11334.4646506595,8989.33015093528
"8200",9785.7126787171,10429.1613758317,8182.50031846899,9681.9527722495,9343.45401661911,13100.3280055479,9997.55950269864,10439.7701333076,11328.4646506595,8985.33015093528
"8201",9784.4526787171,10431.2657031617,8176.09488210949,9689.4527722495,9335.45401661911,13089.3280055479,9989.55950269864,10433.7701333076,11327.4646506595,8981.33015093528
"8202",9784.4526787171,10431.9169786272,8177.49934452993,9718.29858177766,9352.45401661911,13078.3280055479,9984.55950269864,10428.7701333076,11325.4646506595,8980.33015093528
"8203",9785.8126787171,10432.9269324338,8194.75302853881,9727.41440868666,9342.45401661911,13064.3280055479,9971.55950269864,10420.7701333076,11319.4646506595,8975.33015093528
"8204",9786.7461620121,10428.4078321588,8190.75302853881,9723.41440868666,9337.45401661911,13060.3280055479,9962.55950269864,10418.7701333076,11318.4646506595,8974.33015093528
"8205",9786.92547559146,10416.8078321588,8184.03498103081,9719.41440868666,9335.45401661911,13114.3280055479,9951.55950269864,10412.7701333076,11316.4646506595,8971.33015093528
"8206",9786.11951325146,10416.8049878742,8189.33498103081,9728.5276074119,9356.92178202529,13108.3280055479,9942.55950269864,10407.7701333076,11310.4646506595,8967.33015093528
"8207",9787.90348939978,10410.8151567671,8187.33498103081,9721.5276074119,9363.74762002141,13094.3280055479,9937.55950269864,10401.7701333076,11307.4646506595,8963.33015093528
"8208",9786.6319215602,10417.1786604937,8184.40708065607,9730.70598951751,9356.74762002141,13082.3280055479,9922.55950269864,10389.7701333076,11302.4646506595,8959.33015093528
"8209",9785.48997436701,10419.5233731387,8190.32681409484,9737.82324365628,9348.74762002141,13071.3280055479,9909.55950269864,10384.7701333076,11292.4646506595,8954.33015093528
